Dia_semana,Dia,ConsumoDia
L,2016-12-12,27.661290322580644
M,2016-12-13,27.661290322580644
X,2016-12-14,27.661290322580644
J,2016-12-15,27.661290322580644
V,2016-12-16,27.661290322580644
S,2016-12-17,27.661290322580644
D,2016-12-18,27.661290322580644
L,2016-12-19,27.661290322580644
M,2016-12-20,27.661290322580644
X,2016-12-21,27.661290322580644
J,2016-12-22,27.661290322580644
V,2016-12-23,27.661290322580644
S,2016-12-24,27.661290322580644
D,2016-12-25,27.661290322580644
L,2016-12-26,27.661290322580644
M,2016-12-27,27.661290322580644
X,2016-12-28,27.661290322580644
J,2016-12-29,27.661290322580644
V,2016-12-30,27.661290322580644
S,2016-12-31,27.661290322580644
D,2017-01-01,27.661290322580644
L,2017-01-02,27.661290322580644
M,2017-01-03,27.661290322580644
X,2017-01-04,27.661290322580644
J,2017-01-05,27.661290322580644
V,2017-01-06,27.661290322580644
S,2017-01-07,27.661290322580644
D,2017-01-08,27.661290322580644
L,2017-01-09,27.661290322580644
M,2017-01-10,27.661290322580644
X,2017-01-11,27.661290322580644
J,2017-01-12,27.661290322580644
V,2017-01-13,27.661290322580644
S,2017-01-14,27.661290322580644
D,2017-01-15,27.661290322580644
L,2017-01-16,27.661290322580644
M,2017-01-17,27.661290322580644
X,2017-01-18,27.661290322580644
J,2017-01-19,27.661290322580644
V,2017-01-20,27.661290322580644
S,2017-01-21,27.661290322580644
D,2017-01-22,27.661290322580644
L,2017-01-23,27.661290322580644
M,2017-01-24,27.661290322580644
X,2017-01-25,27.661290322580644
J,2017-01-26,27.661290322580644
V,2017-01-27,27.661290322580644
S,2017-01-28,27.661290322580644
D,2017-01-29,27.661290322580644
L,2017-01-30,27.661290322580644
M,2017-01-31,27.661290322580644
X,2017-02-01,27.661290322580644
J,2017-02-02,27.661290322580644
V,2017-02-03,27.661290322580644
S,2017-02-04,27.661290322580644
D,2017-02-05,27.661290322580644
L,2017-02-06,27.661290322580644
M,2017-02-07,38.08620689655172
X,2017-02-08,38.08620689655172
J,2017-02-09,38.08620689655172
V,2017-02-10,38.08620689655172
S,2017-02-11,38.08620689655172
D,2017-02-12,38.08620689655172
L,2017-02-13,38.08620689655172
M,2017-02-14,38.08620689655172
X,2017-02-15,38.08620689655172
J,2017-02-16,38.08620689655172
V,2017-02-17,38.08620689655172
S,2017-02-18,38.08620689655172
D,2017-02-19,38.08620689655172
L,2017-02-20,38.08620689655172
M,2017-02-21,38.08620689655172
X,2017-02-22,38.08620689655172
J,2017-02-23,38.08620689655172
V,2017-02-24,38.08620689655172
S,2017-02-25,38.08620689655172
D,2017-02-26,38.08620689655172
L,2017-02-27,38.08620689655172
M,2017-02-28,38.08620689655172
X,2017-03-01,38.08620689655172
J,2017-03-02,38.08620689655172
V,2017-03-03,38.08620689655172
S,2017-03-04,38.08620689655172
D,2017-03-05,38.08620689655172
L,2017-03-06,38.08620689655172
M,2017-03-07,38.08620689655172
X,2017-03-08,38.08620689655172
J,2017-03-09,38.08620689655172
V,2017-03-10,38.08620689655172
S,2017-03-11,38.08620689655172
D,2017-03-12,38.08620689655172
L,2017-03-13,38.08620689655172
M,2017-03-14,38.08620689655172
X,2017-03-15,38.08620689655172
J,2017-03-16,38.08620689655172
V,2017-03-17,38.08620689655172
S,2017-03-18,38.08620689655172
D,2017-03-19,38.08620689655172
L,2017-03-20,38.08620689655172
M,2017-03-21,38.08620689655172
X,2017-03-22,38.08620689655172
J,2017-03-23,38.08620689655172
V,2017-03-24,38.08620689655172
S,2017-03-25,38.08620689655172
D,2017-03-26,38.08620689655172
L,2017-03-27,38.08620689655172
M,2017-03-28,38.08620689655172
X,2017-03-29,38.08620689655172
J,2017-03-30,38.08620689655172
V,2017-03-31,38.08620689655172
S,2017-04-01,38.08620689655172
D,2017-04-02,38.08620689655172
L,2017-04-03,38.08620689655172
M,2017-04-04,38.08620689655172
X,2017-04-05,38.08620689655172
J,2017-04-06,105.875
V,2017-04-07,105.875
S,2017-04-08,105.875
D,2017-04-09,105.875
L,2017-04-10,105.875
M,2017-04-11,105.875
X,2017-04-12,105.875
J,2017-04-13,105.875
V,2017-04-14,105.875
S,2017-04-15,105.875
D,2017-04-16,105.875
L,2017-04-17,105.875
M,2017-04-18,105.875
X,2017-04-19,105.875
J,2017-04-20,105.875
V,2017-04-21,105.875
S,2017-04-22,105.875
D,2017-04-23,105.875
L,2017-04-24,105.875
M,2017-04-25,105.875
X,2017-04-26,105.875
J,2017-04-27,105.875
V,2017-04-28,105.875
S,2017-04-29,105.875
D,2017-04-30,105.875
L,2017-05-01,105.875
M,2017-05-02,105.875
X,2017-05-03,105.875
J,2017-05-04,105.875
V,2017-05-05,105.875
S,2017-05-06,105.875
D,2017-05-07,105.875
L,2017-05-08,105.875
M,2017-05-09,105.875
X,2017-05-10,105.875
J,2017-05-11,105.875
V,2017-05-12,105.875
S,2017-05-13,105.875
D,2017-05-14,105.875
L,2017-05-15,105.875
M,2017-05-16,105.875
X,2017-05-17,105.875
J,2017-05-18,105.875
V,2017-05-19,105.875
S,2017-05-20,105.875
D,2017-05-21,105.875
L,2017-05-22,105.875
M,2017-05-23,105.875
X,2017-05-24,105.875
J,2017-05-25,105.875
V,2017-05-26,105.875
S,2017-05-27,105.875
D,2017-05-28,105.875
L,2017-05-29,105.875
M,2017-05-30,105.875
X,2017-05-31,105.875
J,2017-06-01,105.875
V,2017-06-02,105.875
S,2017-06-03,105.875
D,2017-06-04,105.875
L,2017-06-05,105.875
M,2017-06-06,105.875
X,2017-06-07,105.875
J,2017-06-08,105.875
V,2017-06-09,71.98305084745763
S,2017-06-10,71.98305084745763
D,2017-06-11,71.98305084745763
L,2017-06-12,71.98305084745763
M,2017-06-13,71.98305084745763
X,2017-06-14,71.98305084745763
J,2017-06-15,71.98305084745763
V,2017-06-16,71.98305084745763
S,2017-06-17,71.98305084745763
D,2017-06-18,71.98305084745763
L,2017-06-19,71.98305084745763
M,2017-06-20,71.98305084745763
X,2017-06-21,71.98305084745763
J,2017-06-22,71.98305084745763
V,2017-06-23,71.98305084745763
S,2017-06-24,71.98305084745763
D,2017-06-25,71.98305084745763
L,2017-06-26,71.98305084745763
M,2017-06-27,71.98305084745763
X,2017-06-28,71.98305084745763
J,2017-06-29,71.98305084745763
V,2017-06-30,71.98305084745763
S,2017-07-01,71.98305084745763
D,2017-07-02,71.98305084745763
L,2017-07-03,71.98305084745763
M,2017-07-04,71.98305084745763
X,2017-07-05,71.98305084745763
J,2017-07-06,71.98305084745763
V,2017-07-07,71.98305084745763
S,2017-07-08,71.98305084745763
D,2017-07-09,71.98305084745763
L,2017-07-10,71.98305084745763
M,2017-07-11,71.98305084745763
X,2017-07-12,71.98305084745763
J,2017-07-13,71.98305084745763
V,2017-07-14,71.98305084745763
S,2017-07-15,71.98305084745763
D,2017-07-16,71.98305084745763
L,2017-07-17,71.98305084745763
M,2017-07-18,71.98305084745763
X,2017-07-19,71.98305084745763
J,2017-07-20,71.98305084745763
V,2017-07-21,71.98305084745763
S,2017-07-22,71.98305084745763
D,2017-07-23,71.98305084745763
L,2017-07-24,71.98305084745763
M,2017-07-25,71.98305084745763
X,2017-07-26,71.98305084745763
J,2017-07-27,71.98305084745763
V,2017-07-28,71.98305084745763
S,2017-07-29,71.98305084745763
D,2017-07-30,71.98305084745763
L,2017-07-31,71.98305084745763
M,2017-08-01,71.98305084745763
X,2017-08-02,71.98305084745763
J,2017-08-03,71.98305084745763
V,2017-08-04,71.98305084745763
S,2017-08-05,71.98305084745763
D,2017-08-06,71.98305084745763
L,2017-08-07,62.05172413793103
M,2017-08-08,62.05172413793103
X,2017-08-09,62.05172413793103
J,2017-08-10,62.05172413793103
V,2017-08-11,62.05172413793103
S,2017-08-12,62.05172413793103
D,2017-08-13,62.05172413793103
L,2017-08-14,62.05172413793103
M,2017-08-15,62.05172413793103
X,2017-08-16,62.05172413793103
J,2017-08-17,62.05172413793103
V,2017-08-18,62.05172413793103
S,2017-08-19,62.05172413793103
D,2017-08-20,62.05172413793103
L,2017-08-21,62.05172413793103
M,2017-08-22,62.05172413793103
X,2017-08-23,62.05172413793103
J,2017-08-24,62.05172413793103
V,2017-08-25,62.05172413793103
S,2017-08-26,62.05172413793103
D,2017-08-27,62.05172413793103
L,2017-08-28,62.05172413793103
M,2017-08-29,62.05172413793103
X,2017-08-30,62.05172413793103
J,2017-08-31,62.05172413793103
V,2017-09-01,62.05172413793103
S,2017-09-02,62.05172413793103
D,2017-09-03,62.05172413793103
L,2017-09-04,62.05172413793103
M,2017-09-05,62.05172413793103
X,2017-09-06,62.05172413793103
J,2017-09-07,62.05172413793103
V,2017-09-08,62.05172413793103
S,2017-09-09,62.05172413793103
D,2017-09-10,62.05172413793103
L,2017-09-11,62.05172413793103
M,2017-09-12,62.05172413793103
X,2017-09-13,62.05172413793103
J,2017-09-14,62.05172413793103
V,2017-09-15,62.05172413793103
S,2017-09-16,62.05172413793103
D,2017-09-17,62.05172413793103
L,2017-09-18,62.05172413793103
M,2017-09-19,62.05172413793103
X,2017-09-20,62.05172413793103
J,2017-09-21,62.05172413793103
V,2017-09-22,62.05172413793103
S,2017-09-23,62.05172413793103
D,2017-09-24,62.05172413793103
L,2017-09-25,62.05172413793103
M,2017-09-26,62.05172413793103
X,2017-09-27,62.05172413793103
J,2017-09-28,62.05172413793103
V,2017-09-29,62.05172413793103
S,2017-09-30,62.05172413793103
D,2017-10-01,62.05172413793103
L,2017-10-02,62.05172413793103
M,2017-10-03,62.05172413793103
X,2017-10-04,63.95161290322581
J,2017-10-05,63.95161290322581
V,2017-10-06,63.95161290322581
S,2017-10-07,63.95161290322581
D,2017-10-08,63.95161290322581
L,2017-10-09,63.95161290322581
M,2017-10-10,63.95161290322581
X,2017-10-11,63.95161290322581
J,2017-10-12,63.95161290322581
V,2017-10-13,63.95161290322581
S,2017-10-14,63.95161290322581
D,2017-10-15,63.95161290322581
L,2017-10-16,63.95161290322581
M,2017-10-17,63.95161290322581
X,2017-10-18,63.95161290322581
J,2017-10-19,63.95161290322581
V,2017-10-20,63.95161290322581
S,2017-10-21,63.95161290322581
D,2017-10-22,63.95161290322581
L,2017-10-23,63.95161290322581
M,2017-10-24,63.95161290322581
X,2017-10-25,63.95161290322581
J,2017-10-26,63.95161290322581
V,2017-10-27,63.95161290322581
S,2017-10-28,63.95161290322581
D,2017-10-29,63.95161290322581
L,2017-10-30,63.95161290322581
M,2017-10-31,63.95161290322581
X,2017-11-01,63.95161290322581
J,2017-11-02,63.95161290322581
V,2017-11-03,63.95161290322581
S,2017-11-04,63.95161290322581
D,2017-11-05,63.95161290322581
L,2017-11-06,63.95161290322581
M,2017-11-07,63.95161290322581
X,2017-11-08,63.95161290322581
J,2017-11-09,63.95161290322581
V,2017-11-10,63.95161290322581
S,2017-11-11,63.95161290322581
D,2017-11-12,63.95161290322581
L,2017-11-13,63.95161290322581
M,2017-11-14,63.95161290322581
X,2017-11-15,63.95161290322581
J,2017-11-16,63.95161290322581
V,2017-11-17,63.95161290322581
S,2017-11-18,63.95161290322581
D,2017-11-19,63.95161290322581
L,2017-11-20,63.95161290322581
M,2017-11-21,63.95161290322581
X,2017-11-22,63.95161290322581
J,2017-11-23,63.95161290322581
V,2017-11-24,63.95161290322581
S,2017-11-25,63.95161290322581
D,2017-11-26,63.95161290322581
L,2017-11-27,63.95161290322581
M,2017-11-28,63.95161290322581
X,2017-11-29,63.95161290322581
J,2017-11-30,63.95161290322581
V,2017-12-01,63.95161290322581
S,2017-12-02,63.95161290322581
D,2017-12-03,63.95161290322581
L,2017-12-04,63.95161290322581
M,2017-12-05,31.73015873015873
X,2017-12-06,31.73015873015873
J,2017-12-07,31.73015873015873
V,2017-12-08,31.73015873015873
S,2017-12-09,31.73015873015873
D,2017-12-10,31.73015873015873
L,2017-12-11,31.73015873015873
M,2017-12-12,31.73015873015873
X,2017-12-13,31.73015873015873
J,2017-12-14,31.73015873015873
V,2017-12-15,31.73015873015873
S,2017-12-16,31.73015873015873
D,2017-12-17,31.73015873015873
L,2017-12-18,31.73015873015873
M,2017-12-19,31.73015873015873
X,2017-12-20,31.73015873015873
J,2017-12-21,31.73015873015873
V,2017-12-22,31.73015873015873
S,2017-12-23,31.73015873015873
D,2017-12-24,31.73015873015873
L,2017-12-25,31.73015873015873
M,2017-12-26,31.73015873015873
X,2017-12-27,31.73015873015873
J,2017-12-28,31.73015873015873
V,2017-12-29,31.73015873015873
S,2017-12-30,31.73015873015873
D,2017-12-31,31.73015873015873
L,2018-01-01,31.73015873015873
M,2018-01-02,31.73015873015873
X,2018-01-03,31.73015873015873
J,2018-01-04,31.73015873015873
V,2018-01-05,31.73015873015873
S,2018-01-06,31.73015873015873
D,2018-01-07,31.73015873015873
L,2018-01-08,31.73015873015873
M,2018-01-09,31.73015873015873
X,2018-01-10,31.73015873015873
J,2018-01-11,31.73015873015873
V,2018-01-12,31.73015873015873
S,2018-01-13,31.73015873015873
D,2018-01-14,31.73015873015873
L,2018-01-15,31.73015873015873
M,2018-01-16,31.73015873015873
X,2018-01-17,31.73015873015873
J,2018-01-18,31.73015873015873
V,2018-01-19,31.73015873015873
S,2018-01-20,31.73015873015873
D,2018-01-21,31.73015873015873
L,2018-01-22,31.73015873015873
M,2018-01-23,31.73015873015873
X,2018-01-24,31.73015873015873
J,2018-01-25,31.73015873015873
V,2018-01-26,31.73015873015873
S,2018-01-27,31.73015873015873
D,2018-01-28,31.73015873015873
L,2018-01-29,31.73015873015873
M,2018-01-30,31.73015873015873
X,2018-01-31,31.73015873015873
J,2018-02-01,31.73015873015873
V,2018-02-02,31.73015873015873
S,2018-02-03,31.73015873015873
D,2018-02-04,31.73015873015873
L,2018-02-05,31.73015873015873
M,2018-02-06,39.67796610169491
X,2018-02-07,39.67796610169491
J,2018-02-08,39.67796610169491
V,2018-02-09,39.67796610169491
S,2018-02-10,39.67796610169491
D,2018-02-11,39.67796610169491
L,2018-02-12,39.67796610169491
M,2018-02-13,39.67796610169491
X,2018-02-14,39.67796610169491
J,2018-02-15,39.67796610169491
V,2018-02-16,39.67796610169491
S,2018-02-17,39.67796610169491
D,2018-02-18,39.67796610169491
L,2018-02-19,39.67796610169491
M,2018-02-20,39.67796610169491
X,2018-02-21,39.67796610169491
J,2018-02-22,39.67796610169491
V,2018-02-23,39.67796610169491
S,2018-02-24,39.67796610169491
D,2018-02-25,39.67796610169491
L,2018-02-26,39.67796610169491
M,2018-02-27,39.67796610169491
X,2018-02-28,39.67796610169491
J,2018-03-01,39.67796610169491
V,2018-03-02,39.67796610169491
S,2018-03-03,39.67796610169491
D,2018-03-04,39.67796610169491
L,2018-03-05,39.67796610169491
M,2018-03-06,39.67796610169491
X,2018-03-07,39.67796610169491
J,2018-03-08,39.67796610169491
V,2018-03-09,39.67796610169491
S,2018-03-10,39.67796610169491
D,2018-03-11,39.67796610169491
L,2018-03-12,39.67796610169491
M,2018-03-13,39.67796610169491
X,2018-03-14,39.67796610169491
J,2018-03-15,39.67796610169491
V,2018-03-16,39.67796610169491
S,2018-03-17,39.67796610169491
D,2018-03-18,39.67796610169491
L,2018-03-19,39.67796610169491
M,2018-03-20,39.67796610169491
X,2018-03-21,39.67796610169491
J,2018-03-22,39.67796610169491
V,2018-03-23,39.67796610169491
S,2018-03-24,39.67796610169491
D,2018-03-25,39.67796610169491
L,2018-03-26,39.67796610169491
M,2018-03-27,39.67796610169491
X,2018-03-28,39.67796610169491
J,2018-03-29,39.67796610169491
V,2018-03-30,39.67796610169491
S,2018-03-31,39.67796610169491
D,2018-04-01,39.67796610169491
L,2018-04-02,39.67796610169491
M,2018-04-03,39.67796610169491
X,2018-04-04,39.67796610169491
J,2018-04-05,39.67796610169491
V,2018-04-06,41.698412698412696
S,2018-04-07,41.698412698412696
D,2018-04-08,41.698412698412696
L,2018-04-09,41.698412698412696
M,2018-04-10,41.698412698412696
X,2018-04-11,41.698412698412696
J,2018-04-12,41.698412698412696
V,2018-04-13,41.698412698412696
S,2018-04-14,41.698412698412696
D,2018-04-15,41.698412698412696
L,2018-04-16,41.698412698412696
M,2018-04-17,41.698412698412696
X,2018-04-18,41.698412698412696
J,2018-04-19,41.698412698412696
V,2018-04-20,41.698412698412696
S,2018-04-21,41.698412698412696
D,2018-04-22,41.698412698412696
L,2018-04-23,41.698412698412696
M,2018-04-24,41.698412698412696
X,2018-04-25,41.698412698412696
J,2018-04-26,41.698412698412696
V,2018-04-27,41.698412698412696
S,2018-04-28,41.698412698412696
D,2018-04-29,41.698412698412696
L,2018-04-30,41.698412698412696
M,2018-05-01,41.698412698412696
X,2018-05-02,41.698412698412696
J,2018-05-03,41.698412698412696
V,2018-05-04,41.698412698412696
S,2018-05-05,41.698412698412696
D,2018-05-06,41.698412698412696
L,2018-05-07,41.698412698412696
M,2018-05-08,41.698412698412696
X,2018-05-09,41.698412698412696
J,2018-05-10,41.698412698412696
V,2018-05-11,41.698412698412696
S,2018-05-12,41.698412698412696
D,2018-05-13,41.698412698412696
L,2018-05-14,41.698412698412696
M,2018-05-15,41.698412698412696
X,2018-05-16,41.698412698412696
J,2018-05-17,41.698412698412696
V,2018-05-18,41.698412698412696
S,2018-05-19,41.698412698412696
D,2018-05-20,41.698412698412696
L,2018-05-21,41.698412698412696
M,2018-05-22,41.698412698412696
X,2018-05-23,41.698412698412696
J,2018-05-24,41.698412698412696
V,2018-05-25,41.698412698412696
S,2018-05-26,41.698412698412696
D,2018-05-27,41.698412698412696
L,2018-05-28,41.698412698412696
M,2018-05-29,41.698412698412696
X,2018-05-30,41.698412698412696
J,2018-05-31,41.698412698412696
V,2018-06-01,41.698412698412696
S,2018-06-02,41.698412698412696
D,2018-06-03,41.698412698412696
L,2018-06-04,41.698412698412696
M,2018-06-05,41.698412698412696
X,2018-06-06,41.698412698412696
J,2018-06-07,41.698412698412696
V,2018-06-08,31.52542372881356
S,2018-06-09,31.52542372881356
D,2018-06-10,31.52542372881356
L,2018-06-11,31.52542372881356
M,2018-06-12,31.52542372881356
X,2018-06-13,31.52542372881356
J,2018-06-14,31.52542372881356
V,2018-06-15,31.52542372881356
S,2018-06-16,31.52542372881356
D,2018-06-17,31.52542372881356
L,2018-06-18,31.52542372881356
M,2018-06-19,31.52542372881356
X,2018-06-20,31.52542372881356
J,2018-06-21,31.52542372881356
V,2018-06-22,31.52542372881356
S,2018-06-23,31.52542372881356
D,2018-06-24,31.52542372881356
L,2018-06-25,31.52542372881356
M,2018-06-26,31.52542372881356
X,2018-06-27,31.52542372881356
J,2018-06-28,31.52542372881356
V,2018-06-29,31.52542372881356
S,2018-06-30,31.52542372881356
D,2018-07-01,31.52542372881356
L,2018-07-02,31.52542372881356
M,2018-07-03,31.52542372881356
X,2018-07-04,31.52542372881356
J,2018-07-05,31.52542372881356
V,2018-07-06,31.52542372881356
S,2018-07-07,31.52542372881356
D,2018-07-08,31.52542372881356
L,2018-07-09,31.52542372881356
M,2018-07-10,31.52542372881356
X,2018-07-11,31.52542372881356
J,2018-07-12,31.52542372881356
V,2018-07-13,31.52542372881356
S,2018-07-14,31.52542372881356
D,2018-07-15,31.52542372881356
L,2018-07-16,31.52542372881356
M,2018-07-17,31.52542372881356
X,2018-07-18,31.52542372881356
J,2018-07-19,31.52542372881356
V,2018-07-20,31.52542372881356
S,2018-07-21,31.52542372881356
D,2018-07-22,31.52542372881356
L,2018-07-23,31.52542372881356
M,2018-07-24,31.52542372881356
X,2018-07-25,31.52542372881356
J,2018-07-26,31.52542372881356
V,2018-07-27,31.52542372881356
S,2018-07-28,31.52542372881356
D,2018-07-29,31.52542372881356
L,2018-07-30,31.52542372881356
M,2018-07-31,31.52542372881356
X,2018-08-01,31.52542372881356
J,2018-08-02,31.52542372881356
V,2018-08-03,31.52542372881356
S,2018-08-04,31.52542372881356
D,2018-08-05,31.52542372881356
L,2018-08-06,34.1551724137931
M,2018-08-07,34.1551724137931
X,2018-08-08,34.1551724137931
J,2018-08-09,34.1551724137931
V,2018-08-10,34.1551724137931
S,2018-08-11,34.1551724137931
D,2018-08-12,34.1551724137931
L,2018-08-13,34.1551724137931
M,2018-08-14,34.1551724137931
X,2018-08-15,34.1551724137931
J,2018-08-16,34.1551724137931
V,2018-08-17,34.1551724137931
S,2018-08-18,34.1551724137931
D,2018-08-19,34.1551724137931
L,2018-08-20,34.1551724137931
M,2018-08-21,34.1551724137931
X,2018-08-22,34.1551724137931
J,2018-08-23,34.1551724137931
V,2018-08-24,34.1551724137931
S,2018-08-25,34.1551724137931
D,2018-08-26,34.1551724137931
L,2018-08-27,34.1551724137931
M,2018-08-28,34.1551724137931
X,2018-08-29,34.1551724137931
J,2018-08-30,34.1551724137931
V,2018-08-31,34.1551724137931
S,2018-09-01,34.1551724137931
D,2018-09-02,34.1551724137931
L,2018-09-03,34.1551724137931
M,2018-09-04,34.1551724137931
X,2018-09-05,34.1551724137931
J,2018-09-06,34.1551724137931
V,2018-09-07,34.1551724137931
S,2018-09-08,34.1551724137931
D,2018-09-09,34.1551724137931
L,2018-09-10,34.1551724137931
M,2018-09-11,34.1551724137931
X,2018-09-12,34.1551724137931
J,2018-09-13,34.1551724137931
V,2018-09-14,34.1551724137931
S,2018-09-15,34.1551724137931
D,2018-09-16,34.1551724137931
L,2018-09-17,34.1551724137931
M,2018-09-18,34.1551724137931
X,2018-09-19,34.1551724137931
J,2018-09-20,34.1551724137931
V,2018-09-21,34.1551724137931
S,2018-09-22,34.1551724137931
D,2018-09-23,34.1551724137931
L,2018-09-24,34.1551724137931
M,2018-09-25,34.1551724137931
X,2018-09-26,34.1551724137931
J,2018-09-27,34.1551724137931
V,2018-09-28,34.1551724137931
S,2018-09-29,34.1551724137931
D,2018-09-30,34.1551724137931
L,2018-10-01,34.1551724137931
M,2018-10-02,34.1551724137931
X,2018-10-03,37.483870967741936
J,2018-10-04,37.483870967741936
V,2018-10-05,37.483870967741936
S,2018-10-06,37.483870967741936
D,2018-10-07,37.483870967741936
L,2018-10-08,37.483870967741936
M,2018-10-09,37.483870967741936
X,2018-10-10,37.483870967741936
J,2018-10-11,37.483870967741936
V,2018-10-12,37.483870967741936
S,2018-10-13,37.483870967741936
D,2018-10-14,37.483870967741936
L,2018-10-15,37.483870967741936
M,2018-10-16,37.483870967741936
X,2018-10-17,37.483870967741936
J,2018-10-18,37.483870967741936
V,2018-10-19,37.483870967741936
S,2018-10-20,37.483870967741936
D,2018-10-21,37.483870967741936
L,2018-10-22,37.483870967741936
M,2018-10-23,37.483870967741936
X,2018-10-24,37.483870967741936
J,2018-10-25,37.483870967741936
V,2018-10-26,37.483870967741936
S,2018-10-27,37.483870967741936
D,2018-10-28,37.483870967741936
L,2018-10-29,37.483870967741936
M,2018-10-30,37.483870967741936
X,2018-10-31,37.483870967741936
J,2018-11-01,37.483870967741936
V,2018-11-02,37.483870967741936
S,2018-11-03,37.483870967741936
D,2018-11-04,37.483870967741936
L,2018-11-05,37.483870967741936
M,2018-11-06,37.483870967741936
X,2018-11-07,37.483870967741936
J,2018-11-08,37.483870967741936
V,2018-11-09,37.483870967741936
S,2018-11-10,37.483870967741936
D,2018-11-11,37.483870967741936
L,2018-11-12,37.483870967741936
M,2018-11-13,37.483870967741936
X,2018-11-14,37.483870967741936
J,2018-11-15,37.483870967741936
V,2018-11-16,37.483870967741936
S,2018-11-17,37.483870967741936
D,2018-11-18,37.483870967741936
L,2018-11-19,37.483870967741936
M,2018-11-20,37.483870967741936
X,2018-11-21,37.483870967741936
J,2018-11-22,37.483870967741936
V,2018-11-23,37.483870967741936
S,2018-11-24,37.483870967741936
D,2018-11-25,37.483870967741936
L,2018-11-26,37.483870967741936
M,2018-11-27,37.483870967741936
X,2018-11-28,37.483870967741936
J,2018-11-29,37.483870967741936
V,2018-11-30,37.483870967741936
S,2018-12-01,37.483870967741936
D,2018-12-02,37.483870967741936
L,2018-12-03,37.483870967741936
M,2018-12-04,27.307692307692307
X,2018-12-05,27.307692307692307
J,2018-12-06,27.307692307692307
V,2018-12-07,27.307692307692307
S,2018-12-08,27.307692307692307
D,2018-12-09,27.307692307692307
L,2018-12-10,27.307692307692307
M,2018-12-11,27.307692307692307
X,2018-12-12,27.307692307692307
J,2018-12-13,27.307692307692307
V,2018-12-14,27.307692307692307
S,2018-12-15,27.307692307692307
D,2018-12-16,27.307692307692307
L,2018-12-17,27.307692307692307
M,2018-12-18,27.307692307692307
X,2018-12-19,27.307692307692307
J,2018-12-20,27.307692307692307
V,2018-12-21,27.307692307692307
S,2018-12-22,27.307692307692307
D,2018-12-23,27.307692307692307
L,2018-12-24,27.307692307692307
M,2018-12-25,27.307692307692307
X,2018-12-26,27.307692307692307
J,2018-12-27,27.307692307692307
V,2018-12-28,27.307692307692307
S,2018-12-29,27.307692307692307
D,2018-12-30,27.307692307692307
L,2018-12-31,27.307692307692307
M,2019-01-01,27.307692307692307
X,2019-01-02,27.307692307692307
J,2019-01-03,27.307692307692307
V,2019-01-04,27.307692307692307
S,2019-01-05,27.307692307692307
D,2019-01-06,27.307692307692307
L,2019-01-07,27.307692307692307
M,2019-01-08,27.307692307692307
X,2019-01-09,27.307692307692307
J,2019-01-10,27.307692307692307
V,2019-01-11,27.307692307692307
S,2019-01-12,27.307692307692307
D,2019-01-13,27.307692307692307
L,2019-01-14,27.307692307692307
M,2019-01-15,27.307692307692307
X,2019-01-16,27.307692307692307
J,2019-01-17,27.307692307692307
V,2019-01-18,27.307692307692307
S,2019-01-19,27.307692307692307
D,2019-01-20,27.307692307692307
L,2019-01-21,27.307692307692307
M,2019-01-22,27.307692307692307
X,2019-01-23,27.307692307692307
J,2019-01-24,27.307692307692307
V,2019-01-25,27.307692307692307
S,2019-01-26,27.307692307692307
D,2019-01-27,27.307692307692307
L,2019-01-28,27.307692307692307
M,2019-01-29,27.307692307692307
X,2019-01-30,27.307692307692307
J,2019-01-31,27.307692307692307
V,2019-02-01,27.307692307692307
S,2019-02-02,27.307692307692307
D,2019-02-03,27.307692307692307
L,2019-02-04,27.307692307692307
M,2019-02-05,27.307692307692307
X,2019-02-06,27.307692307692307
J,2019-02-07,36.78947368421053
V,2019-02-08,36.78947368421053
S,2019-02-09,36.78947368421053
D,2019-02-10,36.78947368421053
L,2019-02-11,36.78947368421053
M,2019-02-12,36.78947368421053
X,2019-02-13,36.78947368421053
J,2019-02-14,36.78947368421053
V,2019-02-15,36.78947368421053
S,2019-02-16,36.78947368421053
D,2019-02-17,36.78947368421053
L,2019-02-18,36.78947368421053
M,2019-02-19,36.78947368421053
X,2019-02-20,36.78947368421053
J,2019-02-21,36.78947368421053
V,2019-02-22,36.78947368421053
S,2019-02-23,36.78947368421053
D,2019-02-24,36.78947368421053
L,2019-02-25,36.78947368421053
M,2019-02-26,36.78947368421053
X,2019-02-27,36.78947368421053
J,2019-02-28,36.78947368421053
V,2019-03-01,36.78947368421053
S,2019-03-02,36.78947368421053
D,2019-03-03,36.78947368421053
L,2019-03-04,36.78947368421053
M,2019-03-05,36.78947368421053
X,2019-03-06,36.78947368421053
J,2019-03-07,36.78947368421053
V,2019-03-08,36.78947368421053
S,2019-03-09,36.78947368421053
D,2019-03-10,36.78947368421053
L,2019-03-11,36.78947368421053
M,2019-03-12,36.78947368421053
X,2019-03-13,36.78947368421053
J,2019-03-14,36.78947368421053
V,2019-03-15,36.78947368421053
S,2019-03-16,36.78947368421053
D,2019-03-17,36.78947368421053
L,2019-03-18,36.78947368421053
M,2019-03-19,36.78947368421053
X,2019-03-20,36.78947368421053
J,2019-03-21,36.78947368421053
V,2019-03-22,36.78947368421053
S,2019-03-23,36.78947368421053
D,2019-03-24,36.78947368421053
L,2019-03-25,36.78947368421053
M,2019-03-26,36.78947368421053
X,2019-03-27,36.78947368421053
J,2019-03-28,36.78947368421053
